[2026-07-04T15:10:42.866+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-07-04T15:11:07.349+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190641691791.parquet -> /tmp/minio_downloads/employee_190641691791.parquet
[2026-07-04T15:11:07.363+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190641771272.parquet -> /tmp/minio_downloads/employee_190641771272.parquet
[2026-07-04T15:11:07.376+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190641852338.parquet -> /tmp/minio_downloads/employee_190641852338.parquet
[2026-07-04T15:11:07.389+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190641919823.parquet -> /tmp/minio_downloads/employee_190641919823.parquet
[2026-07-04T15:11:07.403+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190642000667.parquet -> /tmp/minio_downloads/employee_190642000667.parquet
[2026-07-04T15:11:07.416+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190642149894.parquet -> /tmp/minio_downloads/employee_190642149894.parquet
[2026-07-04T15:11:07.430+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190642340901.parquet -> /tmp/minio_downloads/employee_190642340901.parquet
[2026-07-04T15:11:07.444+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190642487363.parquet -> /tmp/minio_downloads/employee_190642487363.parquet
[2026-07-04T15:11:07.458+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190642603258.parquet -> /tmp/minio_downloads/employee_190642603258.parquet
[2026-07-04T15:11:07.472+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190642680514.parquet -> /tmp/minio_downloads/employee_190642680514.parquet
[2026-07-04T15:11:07.487+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190642766379.parquet -> /tmp/minio_downloads/employee_190642766379.parquet
[2026-07-04T15:11:07.500+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190642848645.parquet -> /tmp/minio_downloads/employee_190642848645.parquet
[2026-07-04T15:11:07.514+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190642944042.parquet -> /tmp/minio_downloads/employee_190642944042.parquet
[2026-07-04T15:11:07.528+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190643017447.parquet -> /tmp/minio_downloads/employee_190643017447.parquet
[2026-07-04T15:11:07.541+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190643093721.parquet -> /tmp/minio_downloads/employee_190643093721.parquet
[2026-07-04T15:11:07.554+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190643171836.parquet -> /tmp/minio_downloads/employee_190643171836.parquet
[2026-07-04T15:11:07.569+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190643256118.parquet -> /tmp/minio_downloads/employee_190643256118.parquet
[2026-07-04T15:11:07.582+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190643362568.parquet -> /tmp/minio_downloads/employee_190643362568.parquet
[2026-07-04T15:11:07.598+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190643454206.parquet -> /tmp/minio_downloads/employee_190643454206.parquet
[2026-07-04T15:11:07.612+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190643573647.parquet -> /tmp/minio_downloads/employee_190643573647.parquet
[2026-07-04T15:11:07.627+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190643687988.parquet -> /tmp/minio_downloads/employee_190643687988.parquet
[2026-07-04T15:11:07.641+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190643795327.parquet -> /tmp/minio_downloads/employee_190643795327.parquet
[2026-07-04T15:11:07.656+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190643895673.parquet -> /tmp/minio_downloads/employee_190643895673.parquet
[2026-07-04T15:11:07.670+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190643996023.parquet -> /tmp/minio_downloads/employee_190643996023.parquet
[2026-07-04T15:11:07.684+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190644085018.parquet -> /tmp/minio_downloads/employee_190644085018.parquet
[2026-07-04T15:11:07.699+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190644194378.parquet -> /tmp/minio_downloads/employee_190644194378.parquet
[2026-07-04T15:11:07.714+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190644295038.parquet -> /tmp/minio_downloads/employee_190644295038.parquet
[2026-07-04T15:11:07.728+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190644413291.parquet -> /tmp/minio_downloads/employee_190644413291.parquet
[2026-07-04T15:11:07.741+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190644499272.parquet -> /tmp/minio_downloads/employee_190644499272.parquet
[2026-07-04T15:11:07.755+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190644592245.parquet -> /tmp/minio_downloads/employee_190644592245.parquet
[2026-07-04T15:11:07.769+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190644688546.parquet -> /tmp/minio_downloads/employee_190644688546.parquet
[2026-07-04T15:11:07.782+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190644802702.parquet -> /tmp/minio_downloads/employee_190644802702.parquet
[2026-07-04T15:11:07.795+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190645054731.parquet -> /tmp/minio_downloads/employee_190645054731.parquet
[2026-07-04T15:11:07.808+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190645228378.parquet -> /tmp/minio_downloads/employee_190645228378.parquet
[2026-07-04T15:11:07.821+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190645335366.parquet -> /tmp/minio_downloads/employee_190645335366.parquet
[2026-07-04T15:11:07.835+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190645428820.parquet -> /tmp/minio_downloads/employee_190645428820.parquet
[2026-07-04T15:11:07.850+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190645506862.parquet -> /tmp/minio_downloads/employee_190645506862.parquet
[2026-07-04T15:11:07.864+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190645591708.parquet -> /tmp/minio_downloads/employee_190645591708.parquet
[2026-07-04T15:11:07.878+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190645683956.parquet -> /tmp/minio_downloads/employee_190645683956.parquet
[2026-07-04T15:11:07.891+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190645782531.parquet -> /tmp/minio_downloads/employee_190645782531.parquet
[2026-07-04T15:11:07.904+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190645884836.parquet -> /tmp/minio_downloads/employee_190645884836.parquet
[2026-07-04T15:11:07.919+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190645988222.parquet -> /tmp/minio_downloads/employee_190645988222.parquet
[2026-07-04T15:11:07.933+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190646062508.parquet -> /tmp/minio_downloads/employee_190646062508.parquet
[2026-07-04T15:11:07.947+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190646164819.parquet -> /tmp/minio_downloads/employee_190646164819.parquet
[2026-07-04T15:11:07.960+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190646256124.parquet -> /tmp/minio_downloads/employee_190646256124.parquet
[2026-07-04T15:11:07.978+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190646349923.parquet -> /tmp/minio_downloads/employee_190646349923.parquet
[2026-07-04T15:11:07.992+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190646450078.parquet -> /tmp/minio_downloads/employee_190646450078.parquet
[2026-07-04T15:11:08.007+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190646588862.parquet -> /tmp/minio_downloads/employee_190646588862.parquet
[2026-07-04T15:11:08.021+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190646720256.parquet -> /tmp/minio_downloads/employee_190646720256.parquet
[2026-07-04T15:11:08.034+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190646845792.parquet -> /tmp/minio_downloads/employee_190646845792.parquet
[2026-07-04T15:11:08.049+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190646950886.parquet -> /tmp/minio_downloads/employee_190646950886.parquet
[2026-07-04T15:11:08.063+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190647048342.parquet -> /tmp/minio_downloads/employee_190647048342.parquet
[2026-07-04T15:11:08.076+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190647148510.parquet -> /tmp/minio_downloads/employee_190647148510.parquet
[2026-07-04T15:11:08.091+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190647224394.parquet -> /tmp/minio_downloads/employee_190647224394.parquet
[2026-07-04T15:11:08.105+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190647305985.parquet -> /tmp/minio_downloads/employee_190647305985.parquet
[2026-07-04T15:11:08.118+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190647394891.parquet -> /tmp/minio_downloads/employee_190647394891.parquet
[2026-07-04T15:11:08.131+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190647473701.parquet -> /tmp/minio_downloads/employee_190647473701.parquet
[2026-07-04T15:11:08.145+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190647556757.parquet -> /tmp/minio_downloads/employee_190647556757.parquet
[2026-07-04T15:11:08.158+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190647648765.parquet -> /tmp/minio_downloads/employee_190647648765.parquet
[2026-07-04T15:11:08.171+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190647725692.parquet -> /tmp/minio_downloads/employee_190647725692.parquet
[2026-07-04T15:11:08.185+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190647806364.parquet -> /tmp/minio_downloads/employee_190647806364.parquet
[2026-07-04T15:11:08.198+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190647908655.parquet -> /tmp/minio_downloads/employee_190647908655.parquet
[2026-07-04T15:11:08.213+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190647972220.parquet -> /tmp/minio_downloads/employee_190647972220.parquet
[2026-07-04T15:11:08.227+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190648059507.parquet -> /tmp/minio_downloads/employee_190648059507.parquet
[2026-07-04T15:11:08.240+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190648149281.parquet -> /tmp/minio_downloads/employee_190648149281.parquet
[2026-07-04T15:11:08.254+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190648230581.parquet -> /tmp/minio_downloads/employee_190648230581.parquet
[2026-07-04T15:11:08.268+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190648307076.parquet -> /tmp/minio_downloads/employee_190648307076.parquet
[2026-07-04T15:11:08.282+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190648382390.parquet -> /tmp/minio_downloads/employee_190648382390.parquet
[2026-07-04T15:11:08.296+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190648459885.parquet -> /tmp/minio_downloads/employee_190648459885.parquet
[2026-07-04T15:11:08.310+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190648538156.parquet -> /tmp/minio_downloads/employee_190648538156.parquet
[2026-07-04T15:11:08.323+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190648626719.parquet -> /tmp/minio_downloads/employee_190648626719.parquet
[2026-07-04T15:11:08.337+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190648688972.parquet -> /tmp/minio_downloads/employee_190648688972.parquet
[2026-07-04T15:11:08.351+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190648795350.parquet -> /tmp/minio_downloads/employee_190648795350.parquet
[2026-07-04T15:11:08.366+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190648965580.parquet -> /tmp/minio_downloads/employee_190648965580.parquet
[2026-07-04T15:11:08.379+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190649061186.parquet -> /tmp/minio_downloads/employee_190649061186.parquet
[2026-07-04T15:11:08.394+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190649150188.parquet -> /tmp/minio_downloads/employee_190649150188.parquet
[2026-07-04T15:11:08.408+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190649243860.parquet -> /tmp/minio_downloads/employee_190649243860.parquet
[2026-07-04T15:11:08.423+0000] {logging_mixin.py:188} INFO - Downloaded employee/date=2026-06-17/employee_190649334626.parquet -> /tmp/minio_downloads/employee_190649334626.parquet
[2026-07-04T15:11:09.809+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190337467047.parquet -> /tmp/minio_downloads/inventory_190337467047.parquet
[2026-07-04T15:11:09.822+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190337539172.parquet -> /tmp/minio_downloads/inventory_190337539172.parquet
[2026-07-04T15:11:09.836+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190337620830.parquet -> /tmp/minio_downloads/inventory_190337620830.parquet
[2026-07-04T15:11:09.851+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190337683542.parquet -> /tmp/minio_downloads/inventory_190337683542.parquet
[2026-07-04T15:11:09.864+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190337739630.parquet -> /tmp/minio_downloads/inventory_190337739630.parquet
[2026-07-04T15:11:09.877+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190337796572.parquet -> /tmp/minio_downloads/inventory_190337796572.parquet
[2026-07-04T15:11:09.891+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190337864335.parquet -> /tmp/minio_downloads/inventory_190337864335.parquet
[2026-07-04T15:11:09.905+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190337925836.parquet -> /tmp/minio_downloads/inventory_190337925836.parquet
[2026-07-04T15:11:09.920+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190337984319.parquet -> /tmp/minio_downloads/inventory_190337984319.parquet
[2026-07-04T15:11:09.939+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190338047866.parquet -> /tmp/minio_downloads/inventory_190338047866.parquet
[2026-07-04T15:11:09.957+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190338121095.parquet -> /tmp/minio_downloads/inventory_190338121095.parquet
[2026-07-04T15:11:09.974+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190338193018.parquet -> /tmp/minio_downloads/inventory_190338193018.parquet
[2026-07-04T15:11:09.991+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190338254298.parquet -> /tmp/minio_downloads/inventory_190338254298.parquet
[2026-07-04T15:11:10.005+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190338316646.parquet -> /tmp/minio_downloads/inventory_190338316646.parquet
[2026-07-04T15:11:10.019+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190338382246.parquet -> /tmp/minio_downloads/inventory_190338382246.parquet
[2026-07-04T15:11:10.032+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190338434412.parquet -> /tmp/minio_downloads/inventory_190338434412.parquet
[2026-07-04T15:11:10.046+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190338494076.parquet -> /tmp/minio_downloads/inventory_190338494076.parquet
[2026-07-04T15:11:10.060+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190338545881.parquet -> /tmp/minio_downloads/inventory_190338545881.parquet
[2026-07-04T15:11:10.076+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190338610485.parquet -> /tmp/minio_downloads/inventory_190338610485.parquet
[2026-07-04T15:11:10.090+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190338682363.parquet -> /tmp/minio_downloads/inventory_190338682363.parquet
[2026-07-04T15:11:10.104+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190338750246.parquet -> /tmp/minio_downloads/inventory_190338750246.parquet
[2026-07-04T15:11:10.118+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190338826821.parquet -> /tmp/minio_downloads/inventory_190338826821.parquet
[2026-07-04T15:11:10.132+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190338894481.parquet -> /tmp/minio_downloads/inventory_190338894481.parquet
[2026-07-04T15:11:10.145+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190338960373.parquet -> /tmp/minio_downloads/inventory_190338960373.parquet
[2026-07-04T15:11:10.160+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190339021485.parquet -> /tmp/minio_downloads/inventory_190339021485.parquet
[2026-07-04T15:11:10.175+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190339083301.parquet -> /tmp/minio_downloads/inventory_190339083301.parquet
[2026-07-04T15:11:10.191+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190339145136.parquet -> /tmp/minio_downloads/inventory_190339145136.parquet
[2026-07-04T15:11:10.204+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190339206361.parquet -> /tmp/minio_downloads/inventory_190339206361.parquet
[2026-07-04T15:11:10.218+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190339261513.parquet -> /tmp/minio_downloads/inventory_190339261513.parquet
[2026-07-04T15:11:10.232+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190339327179.parquet -> /tmp/minio_downloads/inventory_190339327179.parquet
[2026-07-04T15:11:10.246+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190339386810.parquet -> /tmp/minio_downloads/inventory_190339386810.parquet
[2026-07-04T15:11:10.259+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190339454255.parquet -> /tmp/minio_downloads/inventory_190339454255.parquet
[2026-07-04T15:11:10.274+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190339511364.parquet -> /tmp/minio_downloads/inventory_190339511364.parquet
[2026-07-04T15:11:10.287+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190339577443.parquet -> /tmp/minio_downloads/inventory_190339577443.parquet
[2026-07-04T15:11:10.301+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190339643939.parquet -> /tmp/minio_downloads/inventory_190339643939.parquet
[2026-07-04T15:11:10.315+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190339703811.parquet -> /tmp/minio_downloads/inventory_190339703811.parquet
[2026-07-04T15:11:10.327+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190339754453.parquet -> /tmp/minio_downloads/inventory_190339754453.parquet
[2026-07-04T15:11:10.340+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190339810180.parquet -> /tmp/minio_downloads/inventory_190339810180.parquet
[2026-07-04T15:11:10.354+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190339877533.parquet -> /tmp/minio_downloads/inventory_190339877533.parquet
[2026-07-04T15:11:10.368+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190339941070.parquet -> /tmp/minio_downloads/inventory_190339941070.parquet
[2026-07-04T15:11:10.381+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190339995854.parquet -> /tmp/minio_downloads/inventory_190339995854.parquet
[2026-07-04T15:11:10.396+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190340059222.parquet -> /tmp/minio_downloads/inventory_190340059222.parquet
[2026-07-04T15:11:10.410+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190340130700.parquet -> /tmp/minio_downloads/inventory_190340130700.parquet
[2026-07-04T15:11:10.425+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190340205627.parquet -> /tmp/minio_downloads/inventory_190340205627.parquet
[2026-07-04T15:11:10.439+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190340259288.parquet -> /tmp/minio_downloads/inventory_190340259288.parquet
[2026-07-04T15:11:10.452+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190340313684.parquet -> /tmp/minio_downloads/inventory_190340313684.parquet
[2026-07-04T15:11:10.466+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190340384206.parquet -> /tmp/minio_downloads/inventory_190340384206.parquet
[2026-07-04T15:11:10.480+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190340453296.parquet -> /tmp/minio_downloads/inventory_190340453296.parquet
[2026-07-04T15:11:10.494+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190340536217.parquet -> /tmp/minio_downloads/inventory_190340536217.parquet
[2026-07-04T15:11:10.508+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190340614376.parquet -> /tmp/minio_downloads/inventory_190340614376.parquet
[2026-07-04T15:11:10.522+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190340684107.parquet -> /tmp/minio_downloads/inventory_190340684107.parquet
[2026-07-04T15:11:10.536+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190340751478.parquet -> /tmp/minio_downloads/inventory_190340751478.parquet
[2026-07-04T15:11:10.552+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190340834474.parquet -> /tmp/minio_downloads/inventory_190340834474.parquet
[2026-07-04T15:11:10.566+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190340926266.parquet -> /tmp/minio_downloads/inventory_190340926266.parquet
[2026-07-04T15:11:10.581+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190341010920.parquet -> /tmp/minio_downloads/inventory_190341010920.parquet
[2026-07-04T15:11:10.596+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190341082410.parquet -> /tmp/minio_downloads/inventory_190341082410.parquet
[2026-07-04T15:11:10.610+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190341163407.parquet -> /tmp/minio_downloads/inventory_190341163407.parquet
[2026-07-04T15:11:10.626+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190341242530.parquet -> /tmp/minio_downloads/inventory_190341242530.parquet
[2026-07-04T15:11:10.640+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190341314280.parquet -> /tmp/minio_downloads/inventory_190341314280.parquet
[2026-07-04T15:11:10.655+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190341385759.parquet -> /tmp/minio_downloads/inventory_190341385759.parquet
[2026-07-04T15:11:10.670+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190341444032.parquet -> /tmp/minio_downloads/inventory_190341444032.parquet
[2026-07-04T15:11:10.684+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190341518729.parquet -> /tmp/minio_downloads/inventory_190341518729.parquet
[2026-07-04T15:11:10.698+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190341593901.parquet -> /tmp/minio_downloads/inventory_190341593901.parquet
[2026-07-04T15:11:10.711+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190341658977.parquet -> /tmp/minio_downloads/inventory_190341658977.parquet
[2026-07-04T15:11:10.725+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190341729414.parquet -> /tmp/minio_downloads/inventory_190341729414.parquet
[2026-07-04T15:11:10.738+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190341797806.parquet -> /tmp/minio_downloads/inventory_190341797806.parquet
[2026-07-04T15:11:10.752+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190341859781.parquet -> /tmp/minio_downloads/inventory_190341859781.parquet
[2026-07-04T15:11:10.765+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190341941097.parquet -> /tmp/minio_downloads/inventory_190341941097.parquet
[2026-07-04T15:11:10.779+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190342009054.parquet -> /tmp/minio_downloads/inventory_190342009054.parquet
[2026-07-04T15:11:10.792+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190342085239.parquet -> /tmp/minio_downloads/inventory_190342085239.parquet
[2026-07-04T15:11:10.807+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190342146153.parquet -> /tmp/minio_downloads/inventory_190342146153.parquet
[2026-07-04T15:11:10.822+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190342205463.parquet -> /tmp/minio_downloads/inventory_190342205463.parquet
[2026-07-04T15:11:10.836+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190342269726.parquet -> /tmp/minio_downloads/inventory_190342269726.parquet
[2026-07-04T15:11:10.850+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190342330496.parquet -> /tmp/minio_downloads/inventory_190342330496.parquet
[2026-07-04T15:11:10.864+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190342393936.parquet -> /tmp/minio_downloads/inventory_190342393936.parquet
[2026-07-04T15:11:10.878+0000] {logging_mixin.py:188} INFO - Downloaded inventory/date=2026-06-17/inventory_190342463948.parquet -> /tmp/minio_downloads/inventory_190342463948.parquet
