[2026-07-04T14:13:24.033+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-07-04T14:13:34.255+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190129451553.parquet -> /tmp/minio_downloads/customers_190129451553.parquet
[2026-07-04T14:13:34.274+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190129526392.parquet -> /tmp/minio_downloads/customers_190129526392.parquet
[2026-07-04T14:13:34.294+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190129605212.parquet -> /tmp/minio_downloads/customers_190129605212.parquet
[2026-07-04T14:13:34.314+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190129695196.parquet -> /tmp/minio_downloads/customers_190129695196.parquet
[2026-07-04T14:13:34.333+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190129776918.parquet -> /tmp/minio_downloads/customers_190129776918.parquet
[2026-07-04T14:13:34.354+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190129832175.parquet -> /tmp/minio_downloads/customers_190129832175.parquet
[2026-07-04T14:13:34.373+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190129890474.parquet -> /tmp/minio_downloads/customers_190129890474.parquet
[2026-07-04T14:13:34.393+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190129953507.parquet -> /tmp/minio_downloads/customers_190129953507.parquet
[2026-07-04T14:13:34.413+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190130013760.parquet -> /tmp/minio_downloads/customers_190130013760.parquet
[2026-07-04T14:13:34.434+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190130073802.parquet -> /tmp/minio_downloads/customers_190130073802.parquet
[2026-07-04T14:13:34.453+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190130138955.parquet -> /tmp/minio_downloads/customers_190130138955.parquet
[2026-07-04T14:13:34.473+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190130228190.parquet -> /tmp/minio_downloads/customers_190130228190.parquet
[2026-07-04T14:13:34.492+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190130320235.parquet -> /tmp/minio_downloads/customers_190130320235.parquet
[2026-07-04T14:13:34.511+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190130463414.parquet -> /tmp/minio_downloads/customers_190130463414.parquet
[2026-07-04T14:13:34.531+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190130642884.parquet -> /tmp/minio_downloads/customers_190130642884.parquet
[2026-07-04T14:13:34.551+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190130717184.parquet -> /tmp/minio_downloads/customers_190130717184.parquet
[2026-07-04T14:13:34.571+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190130808820.parquet -> /tmp/minio_downloads/customers_190130808820.parquet
[2026-07-04T14:13:34.591+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190130916199.parquet -> /tmp/minio_downloads/customers_190130916199.parquet
[2026-07-04T14:13:34.610+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190131003963.parquet -> /tmp/minio_downloads/customers_190131003963.parquet
[2026-07-04T14:13:34.631+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190131072490.parquet -> /tmp/minio_downloads/customers_190131072490.parquet
[2026-07-04T14:13:34.649+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190131132290.parquet -> /tmp/minio_downloads/customers_190131132290.parquet
[2026-07-04T14:13:34.669+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190131197231.parquet -> /tmp/minio_downloads/customers_190131197231.parquet
[2026-07-04T14:13:34.688+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190131284048.parquet -> /tmp/minio_downloads/customers_190131284048.parquet
[2026-07-04T14:13:34.708+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190131351632.parquet -> /tmp/minio_downloads/customers_190131351632.parquet
[2026-07-04T14:13:34.729+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190131412820.parquet -> /tmp/minio_downloads/customers_190131412820.parquet
[2026-07-04T14:13:34.749+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190131477522.parquet -> /tmp/minio_downloads/customers_190131477522.parquet
[2026-07-04T14:13:34.769+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190131556821.parquet -> /tmp/minio_downloads/customers_190131556821.parquet
[2026-07-04T14:13:34.788+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190131630829.parquet -> /tmp/minio_downloads/customers_190131630829.parquet
[2026-07-04T14:13:34.808+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190131759153.parquet -> /tmp/minio_downloads/customers_190131759153.parquet
[2026-07-04T14:13:34.828+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190131874052.parquet -> /tmp/minio_downloads/customers_190131874052.parquet
[2026-07-04T14:13:34.850+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190131957224.parquet -> /tmp/minio_downloads/customers_190131957224.parquet
[2026-07-04T14:13:34.869+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190132020731.parquet -> /tmp/minio_downloads/customers_190132020731.parquet
[2026-07-04T14:13:34.890+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190132095530.parquet -> /tmp/minio_downloads/customers_190132095530.parquet
[2026-07-04T14:13:34.910+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190132190842.parquet -> /tmp/minio_downloads/customers_190132190842.parquet
[2026-07-04T14:13:34.932+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190132257908.parquet -> /tmp/minio_downloads/customers_190132257908.parquet
[2026-07-04T14:13:34.953+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190132336735.parquet -> /tmp/minio_downloads/customers_190132336735.parquet
[2026-07-04T14:13:34.973+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190132397476.parquet -> /tmp/minio_downloads/customers_190132397476.parquet
[2026-07-04T14:13:34.994+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190132457332.parquet -> /tmp/minio_downloads/customers_190132457332.parquet
[2026-07-04T14:13:35.015+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190132511945.parquet -> /tmp/minio_downloads/customers_190132511945.parquet
[2026-07-04T14:13:35.037+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190132569070.parquet -> /tmp/minio_downloads/customers_190132569070.parquet
[2026-07-04T14:13:35.060+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190132629049.parquet -> /tmp/minio_downloads/customers_190132629049.parquet
[2026-07-04T14:13:35.083+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190132688276.parquet -> /tmp/minio_downloads/customers_190132688276.parquet
[2026-07-04T14:13:35.121+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190132778792.parquet -> /tmp/minio_downloads/customers_190132778792.parquet
[2026-07-04T14:13:35.142+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190132897929.parquet -> /tmp/minio_downloads/customers_190132897929.parquet
[2026-07-04T14:13:35.163+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190132989487.parquet -> /tmp/minio_downloads/customers_190132989487.parquet
[2026-07-04T14:13:35.183+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190133056824.parquet -> /tmp/minio_downloads/customers_190133056824.parquet
[2026-07-04T14:13:35.204+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190133121817.parquet -> /tmp/minio_downloads/customers_190133121817.parquet
[2026-07-04T14:13:35.229+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190133207008.parquet -> /tmp/minio_downloads/customers_190133207008.parquet
[2026-07-04T14:13:35.255+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190133294815.parquet -> /tmp/minio_downloads/customers_190133294815.parquet
[2026-07-04T14:13:35.281+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190133373555.parquet -> /tmp/minio_downloads/customers_190133373555.parquet
[2026-07-04T14:13:35.305+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190133435257.parquet -> /tmp/minio_downloads/customers_190133435257.parquet
[2026-07-04T14:13:35.331+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190133483896.parquet -> /tmp/minio_downloads/customers_190133483896.parquet
[2026-07-04T14:13:35.353+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190133536221.parquet -> /tmp/minio_downloads/customers_190133536221.parquet
[2026-07-04T14:13:35.375+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190133607984.parquet -> /tmp/minio_downloads/customers_190133607984.parquet
[2026-07-04T14:13:35.398+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190133687814.parquet -> /tmp/minio_downloads/customers_190133687814.parquet
[2026-07-04T14:13:35.419+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190133755829.parquet -> /tmp/minio_downloads/customers_190133755829.parquet
[2026-07-04T14:13:35.442+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190133820634.parquet -> /tmp/minio_downloads/customers_190133820634.parquet
[2026-07-04T14:13:35.466+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190133887302.parquet -> /tmp/minio_downloads/customers_190133887302.parquet
[2026-07-04T14:13:35.486+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190133997058.parquet -> /tmp/minio_downloads/customers_190133997058.parquet
[2026-07-04T14:13:35.507+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190134107120.parquet -> /tmp/minio_downloads/customers_190134107120.parquet
[2026-07-04T14:13:35.529+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190134177669.parquet -> /tmp/minio_downloads/customers_190134177669.parquet
[2026-07-04T14:13:35.551+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190134250035.parquet -> /tmp/minio_downloads/customers_190134250035.parquet
[2026-07-04T14:13:35.572+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190134360713.parquet -> /tmp/minio_downloads/customers_190134360713.parquet
[2026-07-04T14:13:35.594+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190134433874.parquet -> /tmp/minio_downloads/customers_190134433874.parquet
[2026-07-04T14:13:35.617+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190134494634.parquet -> /tmp/minio_downloads/customers_190134494634.parquet
[2026-07-04T14:13:35.640+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190134552884.parquet -> /tmp/minio_downloads/customers_190134552884.parquet
[2026-07-04T14:13:35.663+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190134677072.parquet -> /tmp/minio_downloads/customers_190134677072.parquet
[2026-07-04T14:13:35.684+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190134754871.parquet -> /tmp/minio_downloads/customers_190134754871.parquet
[2026-07-04T14:13:35.704+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190134813898.parquet -> /tmp/minio_downloads/customers_190134813898.parquet
[2026-07-04T14:13:35.725+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190134868592.parquet -> /tmp/minio_downloads/customers_190134868592.parquet
[2026-07-04T14:13:35.746+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190134926130.parquet -> /tmp/minio_downloads/customers_190134926130.parquet
[2026-07-04T14:13:35.767+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190134999617.parquet -> /tmp/minio_downloads/customers_190134999617.parquet
[2026-07-04T14:13:35.789+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190135107340.parquet -> /tmp/minio_downloads/customers_190135107340.parquet
[2026-07-04T14:13:35.813+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190135172475.parquet -> /tmp/minio_downloads/customers_190135172475.parquet
[2026-07-04T14:13:35.836+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190135244286.parquet -> /tmp/minio_downloads/customers_190135244286.parquet
[2026-07-04T14:13:35.860+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190135325711.parquet -> /tmp/minio_downloads/customers_190135325711.parquet
[2026-07-04T14:13:35.884+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190135429417.parquet -> /tmp/minio_downloads/customers_190135429417.parquet
[2026-07-04T14:13:35.907+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190135510140.parquet -> /tmp/minio_downloads/customers_190135510140.parquet
[2026-07-04T14:13:35.934+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190135568172.parquet -> /tmp/minio_downloads/customers_190135568172.parquet
[2026-07-04T14:13:35.960+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190135623504.parquet -> /tmp/minio_downloads/customers_190135623504.parquet
[2026-07-04T14:13:35.983+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190135674345.parquet -> /tmp/minio_downloads/customers_190135674345.parquet
[2026-07-04T14:13:36.007+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190135739430.parquet -> /tmp/minio_downloads/customers_190135739430.parquet
[2026-07-04T14:13:36.029+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190135807360.parquet -> /tmp/minio_downloads/customers_190135807360.parquet
[2026-07-04T14:13:36.052+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190135888235.parquet -> /tmp/minio_downloads/customers_190135888235.parquet
[2026-07-04T14:13:36.083+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190135947589.parquet -> /tmp/minio_downloads/customers_190135947589.parquet
[2026-07-04T14:13:36.108+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190135998103.parquet -> /tmp/minio_downloads/customers_190135998103.parquet
[2026-07-04T14:13:36.134+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190136061849.parquet -> /tmp/minio_downloads/customers_190136061849.parquet
[2026-07-04T14:13:36.155+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190136167996.parquet -> /tmp/minio_downloads/customers_190136167996.parquet
[2026-07-04T14:13:36.181+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190136257354.parquet -> /tmp/minio_downloads/customers_190136257354.parquet
[2026-07-04T14:13:36.206+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190136337224.parquet -> /tmp/minio_downloads/customers_190136337224.parquet
[2026-07-04T14:13:36.233+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190136431571.parquet -> /tmp/minio_downloads/customers_190136431571.parquet
[2026-07-04T14:13:36.265+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190136503854.parquet -> /tmp/minio_downloads/customers_190136503854.parquet
[2026-07-04T14:13:36.291+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190136560538.parquet -> /tmp/minio_downloads/customers_190136560538.parquet
[2026-07-04T14:13:36.318+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190136621534.parquet -> /tmp/minio_downloads/customers_190136621534.parquet
[2026-07-04T14:13:36.345+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190136680399.parquet -> /tmp/minio_downloads/customers_190136680399.parquet
[2026-07-04T14:13:36.372+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190136741933.parquet -> /tmp/minio_downloads/customers_190136741933.parquet
[2026-07-04T14:13:36.397+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190136820157.parquet -> /tmp/minio_downloads/customers_190136820157.parquet
[2026-07-04T14:13:36.420+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190136887851.parquet -> /tmp/minio_downloads/customers_190136887851.parquet
[2026-07-04T14:13:36.444+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190136946066.parquet -> /tmp/minio_downloads/customers_190136946066.parquet
[2026-07-04T14:13:36.467+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190137004434.parquet -> /tmp/minio_downloads/customers_190137004434.parquet
[2026-07-04T14:13:36.490+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190137101677.parquet -> /tmp/minio_downloads/customers_190137101677.parquet
[2026-07-04T14:13:36.514+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190137255608.parquet -> /tmp/minio_downloads/customers_190137255608.parquet
[2026-07-04T14:13:36.537+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190137346229.parquet -> /tmp/minio_downloads/customers_190137346229.parquet
[2026-07-04T14:13:36.560+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190137423200.parquet -> /tmp/minio_downloads/customers_190137423200.parquet
[2026-07-04T14:13:36.582+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190137525213.parquet -> /tmp/minio_downloads/customers_190137525213.parquet
[2026-07-04T14:13:36.605+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190137610662.parquet -> /tmp/minio_downloads/customers_190137610662.parquet
[2026-07-04T14:13:36.629+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190137678559.parquet -> /tmp/minio_downloads/customers_190137678559.parquet
[2026-07-04T14:13:36.651+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190137736461.parquet -> /tmp/minio_downloads/customers_190137736461.parquet
[2026-07-04T14:13:36.675+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190137787947.parquet -> /tmp/minio_downloads/customers_190137787947.parquet
[2026-07-04T14:13:36.700+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190137839219.parquet -> /tmp/minio_downloads/customers_190137839219.parquet
[2026-07-04T14:13:36.724+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190137888382.parquet -> /tmp/minio_downloads/customers_190137888382.parquet
[2026-07-04T14:13:36.747+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190137935832.parquet -> /tmp/minio_downloads/customers_190137935832.parquet
[2026-07-04T14:13:36.769+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190137986486.parquet -> /tmp/minio_downloads/customers_190137986486.parquet
[2026-07-04T14:13:36.792+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190138038505.parquet -> /tmp/minio_downloads/customers_190138038505.parquet
[2026-07-04T14:13:36.814+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190138107616.parquet -> /tmp/minio_downloads/customers_190138107616.parquet
[2026-07-04T14:13:36.835+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190138169555.parquet -> /tmp/minio_downloads/customers_190138169555.parquet
[2026-07-04T14:13:36.857+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190138226465.parquet -> /tmp/minio_downloads/customers_190138226465.parquet
[2026-07-04T14:13:36.878+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190138304921.parquet -> /tmp/minio_downloads/customers_190138304921.parquet
[2026-07-04T14:13:36.900+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190138364174.parquet -> /tmp/minio_downloads/customers_190138364174.parquet
[2026-07-04T14:13:36.922+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190138432863.parquet -> /tmp/minio_downloads/customers_190138432863.parquet
[2026-07-04T14:13:36.943+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190138495682.parquet -> /tmp/minio_downloads/customers_190138495682.parquet
[2026-07-04T14:13:36.965+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190138578969.parquet -> /tmp/minio_downloads/customers_190138578969.parquet
[2026-07-04T14:13:36.986+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190138651839.parquet -> /tmp/minio_downloads/customers_190138651839.parquet
[2026-07-04T14:13:37.006+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190138721874.parquet -> /tmp/minio_downloads/customers_190138721874.parquet
[2026-07-04T14:13:37.029+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190138789535.parquet -> /tmp/minio_downloads/customers_190138789535.parquet
[2026-07-04T14:13:37.050+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190138845434.parquet -> /tmp/minio_downloads/customers_190138845434.parquet
[2026-07-04T14:13:37.070+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190138905662.parquet -> /tmp/minio_downloads/customers_190138905662.parquet
[2026-07-04T14:13:37.094+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190138968687.parquet -> /tmp/minio_downloads/customers_190138968687.parquet
[2026-07-04T14:13:37.120+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190139031810.parquet -> /tmp/minio_downloads/customers_190139031810.parquet
[2026-07-04T14:13:37.144+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190139087380.parquet -> /tmp/minio_downloads/customers_190139087380.parquet
[2026-07-04T14:13:37.164+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190139142629.parquet -> /tmp/minio_downloads/customers_190139142629.parquet
[2026-07-04T14:13:37.187+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190139224460.parquet -> /tmp/minio_downloads/customers_190139224460.parquet
[2026-07-04T14:13:37.209+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190139336847.parquet -> /tmp/minio_downloads/customers_190139336847.parquet
[2026-07-04T14:13:37.231+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190139446805.parquet -> /tmp/minio_downloads/customers_190139446805.parquet
[2026-07-04T14:13:37.252+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190139537292.parquet -> /tmp/minio_downloads/customers_190139537292.parquet
[2026-07-04T14:13:37.274+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190139614237.parquet -> /tmp/minio_downloads/customers_190139614237.parquet
[2026-07-04T14:13:37.296+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190139685084.parquet -> /tmp/minio_downloads/customers_190139685084.parquet
[2026-07-04T14:13:37.317+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190139752979.parquet -> /tmp/minio_downloads/customers_190139752979.parquet
[2026-07-04T14:13:37.338+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190139809536.parquet -> /tmp/minio_downloads/customers_190139809536.parquet
[2026-07-04T14:13:37.361+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190139865207.parquet -> /tmp/minio_downloads/customers_190139865207.parquet
[2026-07-04T14:13:37.385+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190139920838.parquet -> /tmp/minio_downloads/customers_190139920838.parquet
[2026-07-04T14:13:37.406+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190140018171.parquet -> /tmp/minio_downloads/customers_190140018171.parquet
[2026-07-04T14:13:37.428+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190140106906.parquet -> /tmp/minio_downloads/customers_190140106906.parquet
[2026-07-04T14:13:37.451+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190140180645.parquet -> /tmp/minio_downloads/customers_190140180645.parquet
[2026-07-04T14:13:37.472+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190140245926.parquet -> /tmp/minio_downloads/customers_190140245926.parquet
[2026-07-04T14:13:37.493+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190140303625.parquet -> /tmp/minio_downloads/customers_190140303625.parquet
[2026-07-04T14:13:37.514+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190140373289.parquet -> /tmp/minio_downloads/customers_190140373289.parquet
[2026-07-04T14:13:37.535+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190140482555.parquet -> /tmp/minio_downloads/customers_190140482555.parquet
[2026-07-04T14:13:37.556+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190140574962.parquet -> /tmp/minio_downloads/customers_190140574962.parquet
[2026-07-04T14:13:37.578+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190140645381.parquet -> /tmp/minio_downloads/customers_190140645381.parquet
[2026-07-04T14:13:37.600+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190140714886.parquet -> /tmp/minio_downloads/customers_190140714886.parquet
[2026-07-04T14:13:37.622+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190140792916.parquet -> /tmp/minio_downloads/customers_190140792916.parquet
[2026-07-04T14:13:37.642+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190140855292.parquet -> /tmp/minio_downloads/customers_190140855292.parquet
[2026-07-04T14:13:37.663+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190140915544.parquet -> /tmp/minio_downloads/customers_190140915544.parquet
[2026-07-04T14:13:37.685+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190140970565.parquet -> /tmp/minio_downloads/customers_190140970565.parquet
[2026-07-04T14:13:37.713+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190141025800.parquet -> /tmp/minio_downloads/customers_190141025800.parquet
